split,human_positive_row_idx,candidate_positive_row_idx,label,human_origin_id,candidate_origin_id,human_code_sha256,candidate_code_sha256,human_component_id,candidate_component_id,llm_source,pair_sha256
train,118,1790,0,196_c678.c,98_c558.c,ebef4f82c615c3602167a7bfe72d71fc5f1787b3ce90524cff13385ae707d0ca,f47d4228cc56f71cb2cb42e7fe11ba81df9da7abf155caa7f9e058cdd9c251b4,67478f4674145a2cff3282904b6c8ffbeefa1323327f277a8a61916524cacbb1,05b426a915ea7c3fd4fcfec772469f6ed9dd40924f9d0579236e5a3902137d34,wizardcoder:33b-v1.1,f22b55a43d748a2e323611e535638372d3b742c655bcdf798e56237d8e686f1a
train,1790,1790,1,98_c558.c,98_c558.c,a81e14ea1f532532dece2b61274aed5003773e8e570a8c97eb584ee9cc4dc5b1,f47d4228cc56f71cb2cb42e7fe11ba81df9da7abf155caa7f9e058cdd9c251b4,05b426a915ea7c3fd4fcfec772469f6ed9dd40924f9d0579236e5a3902137d34,05b426a915ea7c3fd4fcfec772469f6ed9dd40924f9d0579236e5a3902137d34,wizardcoder:33b-v1.1,5ce404f2a0df7ebd4a16e854c80ff5bacddfb92f14abf533a053db74d2af510f
train,1790,1246,0,98_c558.c,261_c499.c,a81e14ea1f532532dece2b61274aed5003773e8e570a8c97eb584ee9cc4dc5b1,747f3cf0f075c49324918c750c0e7b535213b37c4f00d96f7272d3637c618e48,05b426a915ea7c3fd4fcfec772469f6ed9dd40924f9d0579236e5a3902137d34,bbbb86a5d452c25e5ee59a049ea28965e3223bc25b7ceb5bb1ece9dfc275d59c,wizardcoder:33b-v1.1,f34cb07c760738103fc49630c49cef8f36a48292b8334cf7691e99d8d4dd56d8
train,1246,1246,1,261_c499.c,261_c499.c,d394c7da5dcdc74427c7d06548af553ca534e5a9e8c5b5f01fd72cb73cd6fc42,747f3cf0f075c49324918c750c0e7b535213b37c4f00d96f7272d3637c618e48,bbbb86a5d452c25e5ee59a049ea28965e3223bc25b7ceb5bb1ece9dfc275d59c,bbbb86a5d452c25e5ee59a049ea28965e3223bc25b7ceb5bb1ece9dfc275d59c,wizardcoder:33b-v1.1,69fc522341bf6469a9a75b4061b99e9265f838c73cfa64be91c470be69d70f95
train,1246,1114,0,261_c499.c,22_c183.c,d394c7da5dcdc74427c7d06548af553ca534e5a9e8c5b5f01fd72cb73cd6fc42,08993b23fca2083e1db147949cafac852821547ca5c1a1ecf7376a7abaa5f4b0,bbbb86a5d452c25e5ee59a049ea28965e3223bc25b7ceb5bb1ece9dfc275d59c,6735955656e48dce28923ad2d7a4a72edf9cbba7e4b0a72120089dd709926e0e,wizardcoder:33b-v1.1,8dde77352157eb81d2687c05861aa552d907f7990b7ba5ddc2876700868beb1f
train,1114,1114,1,22_c183.c,22_c183.c,425c0d6f6254a4e5b9a16dce269060b43b51d2ddca89c06b918b848f4061724b,08993b23fca2083e1db147949cafac852821547ca5c1a1ecf7376a7abaa5f4b0,6735955656e48dce28923ad2d7a4a72edf9cbba7e4b0a72120089dd709926e0e,6735955656e48dce28923ad2d7a4a72edf9cbba7e4b0a72120089dd709926e0e,wizardcoder:33b-v1.1,e04dc392beecdd6e77e562a9704a268ca730cef611d9f774e4912593891c2327
train,1114,1774,0,22_c183.c,91_c410.c,425c0d6f6254a4e5b9a16dce269060b43b51d2ddca89c06b918b848f4061724b,e88bf4227b4282ec247ec4bfe36ed9edfd80ac3f9b1f72d955d2935beca5662a,6735955656e48dce28923ad2d7a4a72edf9cbba7e4b0a72120089dd709926e0e,18dcd249bbf42a13a456166ae36ab9ed2a7ae9e5c2adb090f961fe8d243fb252,wizardcoder:33b-v1.1,fa1b88f0df25e1435b57f6fcb20979e54eaac8bf1f9e9eec135c634aa36f4bef
train,1774,1774,1,91_c410.c,91_c410.c,54d2a029b1987de44c71224096a0197358f5a06130811ccc702bbfbf4e733cbb,e88bf4227b4282ec247ec4bfe36ed9edfd80ac3f9b1f72d955d2935beca5662a,18dcd249bbf42a13a456166ae36ab9ed2a7ae9e5c2adb090f961fe8d243fb252,18dcd249bbf42a13a456166ae36ab9ed2a7ae9e5c2adb090f961fe8d243fb252,wizardcoder:33b-v1.1,03c3e34c0bd34238d0d7a0517afd8393bcfc748ef2dcc331e14bb4bfb715229c
train,1774,1122,0,91_c410.c,22_c2116.c,54d2a029b1987de44c71224096a0197358f5a06130811ccc702bbfbf4e733cbb,e7f8334ae2c8c3e47fcc8dcfd75760e5194809b6a17aa3c122f1b29ef1bf0f60,18dcd249bbf42a13a456166ae36ab9ed2a7ae9e5c2adb090f961fe8d243fb252,768a633cad2520c6a53ceb0161808bd6abe590b6d0281deb2e4d2e75d286ec35,wizardcoder:33b-v1.1,c048ced8461576d16abb4c20f0e30ec80a86ef68f810b391a1600ff0ede3ea9d
train,1122,1122,1,22_c2116.c,22_c2116.c,616e76dc7ede30b1256453e448552ce0b103b708b87f8ebfe66813e8b9dc7958,e7f8334ae2c8c3e47fcc8dcfd75760e5194809b6a17aa3c122f1b29ef1bf0f60,768a633cad2520c6a53ceb0161808bd6abe590b6d0281deb2e4d2e75d286ec35,768a633cad2520c6a53ceb0161808bd6abe590b6d0281deb2e4d2e75d286ec35,wizardcoder:33b-v1.1,c77ae3187680fc6c6ef1d1473216acfe54363eb961b76f030f24803d6112569d
train,1122,978,0,22_c2116.c,213_c6195.c,616e76dc7ede30b1256453e448552ce0b103b708b87f8ebfe66813e8b9dc7958,736625728da51edb59aa94312a5f4519cee2bb702cded46511f5f59dbab262d1,768a633cad2520c6a53ceb0161808bd6abe590b6d0281deb2e4d2e75d286ec35,84395e6856ac1dbb7ec242f02660f50e5abce53094b0d49f728e81ec59116568,wizardcoder:33b-v1.1,83f07fcd1afe7fbe9d1aad8cf9aca28e53f52bf2e2b9c876f6d9b17338fd94a6
train,978,978,1,213_c6195.c,213_c6195.c,1d626fdc3d6d7c17c67349423a40a66b03fe9f7101f32f6ad28d09775a8cd373,736625728da51edb59aa94312a5f4519cee2bb702cded46511f5f59dbab262d1,84395e6856ac1dbb7ec242f02660f50e5abce53094b0d49f728e81ec59116568,84395e6856ac1dbb7ec242f02660f50e5abce53094b0d49f728e81ec59116568,wizardcoder:33b-v1.1,d83bebf30a50f270d58e64d14508e5ad404bba7d965f8247ad38fd3b4f8ca242
train,978,1350,0,213_c6195.c,29_c181.c,1d626fdc3d6d7c17c67349423a40a66b03fe9f7101f32f6ad28d09775a8cd373,f6befbe98dac166fd794c0ccfc127f1d848e74a2e0dcc54e83a569eea459f837,84395e6856ac1dbb7ec242f02660f50e5abce53094b0d49f728e81ec59116568,402e143c46ad42b6e5545c4127a864a0a45b12140fe250339da0970e0bc320d4,wizardcoder:33b-v1.1,38dd2df34d00b6bdd22605e3c7ba894a262478987e93a27c5028c96ff904d1e8
train,1350,1350,1,29_c181.c,29_c181.c,f9f5f94cbf223e7bc95a07fc794c0e38c790d2e356d9ff123f2088439021483a,f6befbe98dac166fd794c0ccfc127f1d848e74a2e0dcc54e83a569eea459f837,402e143c46ad42b6e5545c4127a864a0a45b12140fe250339da0970e0bc320d4,402e143c46ad42b6e5545c4127a864a0a45b12140fe250339da0970e0bc320d4,wizardcoder:33b-v1.1,e02378542adee2846288d6aa1ca89090b8770e253304432e0e8e7ec5116d0bb2
train,1350,754,0,29_c181.c,162_c388.c,f9f5f94cbf223e7bc95a07fc794c0e38c790d2e356d9ff123f2088439021483a,29a528963d59538aaf92e956472e729c2a6590a97de205c090b6cfee16a252cc,402e143c46ad42b6e5545c4127a864a0a45b12140fe250339da0970e0bc320d4,574187e12857678beed47781a337a0a8c2b82ccce3ee8792082c38bbd8488ced,wizardcoder:33b-v1.1,54678e8a3411f91c139bd9ab7bff5cabffae2a334bd63c93d60ed74c9bc58003
train,754,754,1,162_c388.c,162_c388.c,5499f035e25d96bd34d713e602f5a355106754bab9ae4779587b9ed987adcda6,29a528963d59538aaf92e956472e729c2a6590a97de205c090b6cfee16a252cc,574187e12857678beed47781a337a0a8c2b82ccce3ee8792082c38bbd8488ced,574187e12857678beed47781a337a0a8c2b82ccce3ee8792082c38bbd8488ced,wizardcoder:33b-v1.1,f2871ed108d3f0247e2262a5cc14f7d3a63aeba264769fddd73d13bcab054866
train,754,462,0,162_c388.c,41_c151.c,5499f035e25d96bd34d713e602f5a355106754bab9ae4779587b9ed987adcda6,22082318c2852c95a461b1e5333518dc29955d44abb9dbe2e0ec49b3142a3120,574187e12857678beed47781a337a0a8c2b82ccce3ee8792082c38bbd8488ced,170cde28019098f0273bb0362fb157c5b8997f5626ec6bc53480a1d67b741345,wizardcoder:33b-v1.1,28ef313f0d6dc0f9ae97520c8457ef59b5dd32c524411a56e951e3cf7f2e4700
train,462,462,1,41_c151.c,41_c151.c,f18ed8f272794958927c8ef3af6d740f3076c1b89504444c1f2232eb7aebf555,22082318c2852c95a461b1e5333518dc29955d44abb9dbe2e0ec49b3142a3120,170cde28019098f0273bb0362fb157c5b8997f5626ec6bc53480a1d67b741345,170cde28019098f0273bb0362fb157c5b8997f5626ec6bc53480a1d67b741345,wizardcoder:33b-v1.1,9d083656b90c6a1e0b63f002cbfb69890c5a3cd5fa0efed0446e570c97274747
train,462,1822,0,41_c151.c,9_c140.c,f18ed8f272794958927c8ef3af6d740f3076c1b89504444c1f2232eb7aebf555,3e61ca1ced923041592f0a7a27cf9be56cbc1aacec0f7aeb5e1eade1aeda3b82,170cde28019098f0273bb0362fb157c5b8997f5626ec6bc53480a1d67b741345,9d0e79589907a5619cab339de6791af640e3d486ff4d08edb7391aaec601f0f0,wizardcoder:33b-v1.1,4f1c669b41744cac44ea53d2f31e6e44bd29686b5fe1ce3ba589a24d94c06a6a
train,1822,1822,1,9_c140.c,9_c140.c,244aca8d9abef5abc32a2948db2c54b5a49309efc2ed7163f52803419a25af66,3e61ca1ced923041592f0a7a27cf9be56cbc1aacec0f7aeb5e1eade1aeda3b82,9d0e79589907a5619cab339de6791af640e3d486ff4d08edb7391aaec601f0f0,9d0e79589907a5619cab339de6791af640e3d486ff4d08edb7391aaec601f0f0,wizardcoder:33b-v1.1,bf7c60762d660b852776aeb9c7f759210ac278e9eec0e1c8d3eb0c844f7f5a7b
train,1822,206,0,9_c140.c,225_c5925.c,244aca8d9abef5abc32a2948db2c54b5a49309efc2ed7163f52803419a25af66,0b8dbe9dee84bd90aa2d87bc6086af648bff859914a3fa7e911dbb2a4704f2a3,9d0e79589907a5619cab339de6791af640e3d486ff4d08edb7391aaec601f0f0,7ecce255db158ab33def719f8a4309125ec2340ae5e9da25d1dc90f21d4c2c83,wizardcoder:33b-v1.1,54a7dd8af633e60f93fd14ad6b54384b8bd86c5b7b9ea8952d79c5388e524b5b
train,206,206,1,225_c5925.c,225_c5925.c,eb1d12e7c80f86136f2f462f0ebaa1e2be86eb1c77115f5adc9f24e82e93c015,0b8dbe9dee84bd90aa2d87bc6086af648bff859914a3fa7e911dbb2a4704f2a3,7ecce255db158ab33def719f8a4309125ec2340ae5e9da25d1dc90f21d4c2c83,7ecce255db158ab33def719f8a4309125ec2340ae5e9da25d1dc90f21d4c2c83,wizardcoder:33b-v1.1,39098a18c9b09993cdc63a686f72193e831cc36743f295d0aeea69a509cde900
train,206,90,0,225_c5925.c,179_c2035.c,eb1d12e7c80f86136f2f462f0ebaa1e2be86eb1c77115f5adc9f24e82e93c015,a217a7ca52e8e3df492df1369ce8c345b20c50a8b06e743a0d0812290fb0847b,7ecce255db158ab33def719f8a4309125ec2340ae5e9da25d1dc90f21d4c2c83,556e7c083a4758daf15eea5507b90c39e52e3aae9e87b600c681b80a5b2745e3,wizardcoder:33b-v1.1,c10730ed64c6de99baabca957c3eee56e0e39da9d69bff6dd7dcff8fadd134aa
train,90,90,1,179_c2035.c,179_c2035.c,a4a9d95258a4fd104b30d754e2fb5fce7c5ff25f40159da155fbfa09acaac1a4,a217a7ca52e8e3df492df1369ce8c345b20c50a8b06e743a0d0812290fb0847b,556e7c083a4758daf15eea5507b90c39e52e3aae9e87b600c681b80a5b2745e3,556e7c083a4758daf15eea5507b90c39e52e3aae9e87b600c681b80a5b2745e3,wizardcoder:33b-v1.1,f4153199fb074d9cbcb93586b9beb3714caa7bdaf4707b185bd70e480d3bb9f5
train,90,326,0,179_c2035.c,299_c194.c,a4a9d95258a4fd104b30d754e2fb5fce7c5ff25f40159da155fbfa09acaac1a4,3864f7868f6ab013ea92c039ff852e6bcb2d7765ca3cce6ee75ffb0c32fa06af,556e7c083a4758daf15eea5507b90c39e52e3aae9e87b600c681b80a5b2745e3,72e891f20e9e68cdc203ce33ee0a17fa753736402f6e49bc4f97981cf3884495,wizardcoder:33b-v1.1,8c1cd51d36135133afd3cb0dd749d17e83ac536b0a3e0b33abf4345905b15858
train,326,326,1,299_c194.c,299_c194.c,aa3a8e11ac96dccc4e0b5bdb3cc4fbc34932b2268bff7e39fb27c937b9f66939,3864f7868f6ab013ea92c039ff852e6bcb2d7765ca3cce6ee75ffb0c32fa06af,72e891f20e9e68cdc203ce33ee0a17fa753736402f6e49bc4f97981cf3884495,72e891f20e9e68cdc203ce33ee0a17fa753736402f6e49bc4f97981cf3884495,wizardcoder:33b-v1.1,2d565d7af4a5b7b0877e95cbe64b3c7d007df5bb281b200bfdf540277c4823d6
train,326,1414,0,299_c194.c,310_c1593.c,aa3a8e11ac96dccc4e0b5bdb3cc4fbc34932b2268bff7e39fb27c937b9f66939,793be5adaf02c17cf86b095bc783e54c872e7f7bdcf97a11e79ceec2edc34349,72e891f20e9e68cdc203ce33ee0a17fa753736402f6e49bc4f97981cf3884495,ca8684c8a203884663fd75173b944dd38d1f151766deaa659b7cf139a9930aa5,wizardcoder:33b-v1.1,3442c7d55a6787ab8ab84ab7c8cc30545d6dba6cfc93b03c6c7edbcf1f8cb0d7
train,1414,1414,1,310_c1593.c,310_c1593.c,59ee16f9ae63e58514d481dee07d71bdc1ecae58efd739107339aaa270d56b6e,793be5adaf02c17cf86b095bc783e54c872e7f7bdcf97a11e79ceec2edc34349,ca8684c8a203884663fd75173b944dd38d1f151766deaa659b7cf139a9930aa5,ca8684c8a203884663fd75173b944dd38d1f151766deaa659b7cf139a9930aa5,wizardcoder:33b-v1.1,50e020a67186d6534115247e8a6b60741231d1ddbe6ec804278d71d9308bbaa1
train,1414,1494,0,310_c1593.c,340_c4000.c,59ee16f9ae63e58514d481dee07d71bdc1ecae58efd739107339aaa270d56b6e,85c5922907dd6c29b2aae31a5be74505b64952f83e9591af28272ebe1011193e,ca8684c8a203884663fd75173b944dd38d1f151766deaa659b7cf139a9930aa5,94e0dba5a3ca1b36567b3d12444d71265629b353c17e7d9aa5e0490730345651,wizardcoder:33b-v1.1,03d3f7aca8e44fd8fa09dd308c47af9a09d35e76c9a6da39d9d65f5a2f1124b1
train,1494,1494,1,340_c4000.c,340_c4000.c,64d4cf054a754a8657ab5551020ec704fa04e98d1eb61cc34efc576027df9316,85c5922907dd6c29b2aae31a5be74505b64952f83e9591af28272ebe1011193e,94e0dba5a3ca1b36567b3d12444d71265629b353c17e7d9aa5e0490730345651,94e0dba5a3ca1b36567b3d12444d71265629b353c17e7d9aa5e0490730345651,wizardcoder:33b-v1.1,6dc08e88b1f773c3d142eef63ae866a1a9014d50471442cfdd634310bbf47705
train,1494,1602,0,340_c4000.c,41_c16.c,64d4cf054a754a8657ab5551020ec704fa04e98d1eb61cc34efc576027df9316,38ffadc6e62ed406408a575e3a09d25f8429c08a27f1a85d3c186c637d05dc76,94e0dba5a3ca1b36567b3d12444d71265629b353c17e7d9aa5e0490730345651,b5662150d207598d4b95c11c8e9f974cbbb3f816d0c7329190330e9173c1ffcd,wizardcoder:33b-v1.1,15464c5c455290ba6f74d6dd437270c71259a76a8754777d0c6c6333872ce647
train,1602,1602,1,41_c16.c,41_c16.c,f46a754301e9bdf2dfb84c7c1a591f4acb6564f5d33e7983712f2212d536169a,38ffadc6e62ed406408a575e3a09d25f8429c08a27f1a85d3c186c637d05dc76,b5662150d207598d4b95c11c8e9f974cbbb3f816d0c7329190330e9173c1ffcd,b5662150d207598d4b95c11c8e9f974cbbb3f816d0c7329190330e9173c1ffcd,wizardcoder:33b-v1.1,2f88de08bbc4ed339372e7b88ec1a13605144ba776269609914fb29a0395c4d2
train,1602,946,0,41_c16.c,212_c193.c,f46a754301e9bdf2dfb84c7c1a591f4acb6564f5d33e7983712f2212d536169a,9e5d8ddf98c554ba0c1c806f2a6fc73fca4c94b2f052c0fb2cdfb40cc824c0df,b5662150d207598d4b95c11c8e9f974cbbb3f816d0c7329190330e9173c1ffcd,10712c88882c97c52d947f1c87f406f2d360604eb2005e0c9869f7f5ed50ae93,wizardcoder:33b-v1.1,bc07bd03011cea2ac46b9fe962ba17f57cd29539b862284023af1c51cac9505a
train,946,946,1,212_c193.c,212_c193.c,bc73ff061b6bd926c96ac0aa1bf2b6c5554e8d02ab24ff9b2d324ed1f83673b2,9e5d8ddf98c554ba0c1c806f2a6fc73fca4c94b2f052c0fb2cdfb40cc824c0df,10712c88882c97c52d947f1c87f406f2d360604eb2005e0c9869f7f5ed50ae93,10712c88882c97c52d947f1c87f406f2d360604eb2005e0c9869f7f5ed50ae93,wizardcoder:33b-v1.1,65d8efc3cbe866f9fbd6958fe32f3e87c640e8f18d6809c900884954c2debb53
train,946,394,0,212_c193.c,333_c25.c,bc73ff061b6bd926c96ac0aa1bf2b6c5554e8d02ab24ff9b2d324ed1f83673b2,294894305fce411f3553226df31fa1a927b735d552fed7961c47a0a86eefab82,10712c88882c97c52d947f1c87f406f2d360604eb2005e0c9869f7f5ed50ae93,3c195ca77375bcfa63fbd9770f63d3dd42717dd01e49e8672b3eaa5459973534,wizardcoder:33b-v1.1,d19ab1087c5be8cc179073f338b1117a89f5292b923508c138212774ea217be4
train,394,394,1,333_c25.c,333_c25.c,e5c0f4f5eb4b2e0fbc2bc1d2a87ccab9923e3f144fa3d887f1b2e9d2d6f736e2,294894305fce411f3553226df31fa1a927b735d552fed7961c47a0a86eefab82,3c195ca77375bcfa63fbd9770f63d3dd42717dd01e49e8672b3eaa5459973534,3c195ca77375bcfa63fbd9770f63d3dd42717dd01e49e8672b3eaa5459973534,wizardcoder:33b-v1.1,b8b3d9a3fecad86f612cd27b2d2047c298bb01c8da2adb9be357b381cd3a49f4
train,394,1438,0,333_c25.c,315_c607.c,e5c0f4f5eb4b2e0fbc2bc1d2a87ccab9923e3f144fa3d887f1b2e9d2d6f736e2,cb61c247b9f52ecbd0c9f37b31d58fc331b9159d9fc4bad97803fdaf96958b3c,3c195ca77375bcfa63fbd9770f63d3dd42717dd01e49e8672b3eaa5459973534,f85acae2ffb05904f0ed46ec619fe274aa67d9a681e5c573f6501fc6053d9ecb,wizardcoder:33b-v1.1,2c0cb8f2f1e3e13fc6f8d46a1322aadb115dec9cd13790cb5fdd77c993257334
train,1438,1438,1,315_c607.c,315_c607.c,4e5d73972dce4276dc688016eeb310e93ef96ea7beee0e6839092f0459798856,cb61c247b9f52ecbd0c9f37b31d58fc331b9159d9fc4bad97803fdaf96958b3c,f85acae2ffb05904f0ed46ec619fe274aa67d9a681e5c573f6501fc6053d9ecb,f85acae2ffb05904f0ed46ec619fe274aa67d9a681e5c573f6501fc6053d9ecb,wizardcoder:33b-v1.1,3fc07d3eb208cadc4a3aea98ea6b85aaeacd61728e969d0fdfbcc67da941388a
train,1438,954,0,315_c607.c,213_c428.c,4e5d73972dce4276dc688016eeb310e93ef96ea7beee0e6839092f0459798856,9e73ed3d6161234a35b63af74d8af738d369b74bf14f1411bfaad47fc1cb53de,f85acae2ffb05904f0ed46ec619fe274aa67d9a681e5c573f6501fc6053d9ecb,24f06c4b6d10c72b980ddc26f817f0ab8202bd9c629dd0ed6320d6be38363f86,wizardcoder:33b-v1.1,60d0147e360ff1f84300d2d530c8ff95c24465b60d7a59a8a2ecea37fd22ef19
train,954,954,1,213_c428.c,213_c428.c,b0e747f9a92da8d0f9d70d9a74461097160e342bb32ba31f72580a2b9bcdbcdb,9e73ed3d6161234a35b63af74d8af738d369b74bf14f1411bfaad47fc1cb53de,24f06c4b6d10c72b980ddc26f817f0ab8202bd9c629dd0ed6320d6be38363f86,24f06c4b6d10c72b980ddc26f817f0ab8202bd9c629dd0ed6320d6be38363f86,wizardcoder:33b-v1.1,11ae0a061255c5641efd818bebd45112993c9e1b076901d466b76d02c7df7622
train,954,2,0,213_c428.c,105_c74.c,b0e747f9a92da8d0f9d70d9a74461097160e342bb32ba31f72580a2b9bcdbcdb,b1739344a419e161ecb679b3d023e37949b5e530ab63c75d90603f824dbec895,24f06c4b6d10c72b980ddc26f817f0ab8202bd9c629dd0ed6320d6be38363f86,e9a0ff45c15f0582539728682ceab46581fe9168b81265d260962b3054c58222,wizardcoder:33b-v1.1,61e528b85a3a864b62e7ff613a68d8f34296f57b7db633fca775a2e9c3b7ce01
train,2,2,1,105_c74.c,105_c74.c,62811aa6a6d83359cc80921c47b61e54568218fd5ec52506ae8badfa3156e75d,b1739344a419e161ecb679b3d023e37949b5e530ab63c75d90603f824dbec895,e9a0ff45c15f0582539728682ceab46581fe9168b81265d260962b3054c58222,e9a0ff45c15f0582539728682ceab46581fe9168b81265d260962b3054c58222,wizardcoder:33b-v1.1,2c25185c4c24ad53204d628c1fbf78f7c14e3f0469e830fbf3880cab68d32894
train,2,298,0,105_c74.c,270_c37.c,62811aa6a6d83359cc80921c47b61e54568218fd5ec52506ae8badfa3156e75d,beb951d1ea5b7d9a71ac45bb9a8f172f61f4cc5042fdbfaf09f0dea5cdb59da3,e9a0ff45c15f0582539728682ceab46581fe9168b81265d260962b3054c58222,82d66f7f118cc423a9f5fed2ee3d20df94fa489929fd9a6a41693eb19462f0da,wizardcoder:33b-v1.1,37b03228abcce08ca5146bd8a24e86eb9a50a06b569e7da673449cee01ae7730
train,298,298,1,270_c37.c,270_c37.c,443de7b3e673ad92683a59970f4a6e79bde5a1240315c99ad4ccf573e9951502,beb951d1ea5b7d9a71ac45bb9a8f172f61f4cc5042fdbfaf09f0dea5cdb59da3,82d66f7f118cc423a9f5fed2ee3d20df94fa489929fd9a6a41693eb19462f0da,82d66f7f118cc423a9f5fed2ee3d20df94fa489929fd9a6a41693eb19462f0da,wizardcoder:33b-v1.1,845243d9c6e14a711ce302e34ac3fdc56e7be0445bc4ac1c0a886bec11aeb6c2
train,298,750,0,270_c37.c,156_c46.c,443de7b3e673ad92683a59970f4a6e79bde5a1240315c99ad4ccf573e9951502,394e70c3d12d70ddca81e7533d5e2e6c32697989eabb19c0d8a92f4ee541b2ac,82d66f7f118cc423a9f5fed2ee3d20df94fa489929fd9a6a41693eb19462f0da,4d30b220f589e9059bcd4b9d8aef62983e730ead5d8b3453b30281f41ba7554d,wizardcoder:33b-v1.1,6d0f08642b63e94d9a78b1cde08e8b5162e0b5d3bf5ac4e3d9f46c275a859183
train,750,750,1,156_c46.c,156_c46.c,c7ac75e1b8cf141d143a5a42737afd4ce60679189fd4606dab7a2211334350a7,394e70c3d12d70ddca81e7533d5e2e6c32697989eabb19c0d8a92f4ee541b2ac,4d30b220f589e9059bcd4b9d8aef62983e730ead5d8b3453b30281f41ba7554d,4d30b220f589e9059bcd4b9d8aef62983e730ead5d8b3453b30281f41ba7554d,wizardcoder:33b-v1.1,2ba9688f101df26e1369d49d49886c307d96410bd42b45a3098d0c78a50010fc
train,750,14,0,156_c46.c,120_c735.c,c7ac75e1b8cf141d143a5a42737afd4ce60679189fd4606dab7a2211334350a7,42bcfab2d8ebf103406643f55b2c294c2a7b07a90f68f766d056680989193f0f,4d30b220f589e9059bcd4b9d8aef62983e730ead5d8b3453b30281f41ba7554d,8519ef9853e4f7dfe01121f330dae28abfecd6ffb09559c3afef0ec1a07b74a3,wizardcoder:33b-v1.1,421f90f3e21f3a05838b23f2690820f0ab9df663c95f27850152b9c9ffa8bce6
train,14,14,1,120_c735.c,120_c735.c,1ad3336a51dea26319bdd3ec7e6500ed500d2b1b296dbe0b0ad0943019215773,42bcfab2d8ebf103406643f55b2c294c2a7b07a90f68f766d056680989193f0f,8519ef9853e4f7dfe01121f330dae28abfecd6ffb09559c3afef0ec1a07b74a3,8519ef9853e4f7dfe01121f330dae28abfecd6ffb09559c3afef0ec1a07b74a3,wizardcoder:33b-v1.1,fbb0b2545064a64855a2973f77b3dd8326c24653d9f839c0d1377e2afd67cb81
train,14,358,0,120_c735.c,322_c162.c,1ad3336a51dea26319bdd3ec7e6500ed500d2b1b296dbe0b0ad0943019215773,1bbf326fb389353064a049fbe5c0054e7bc63cac01f0dfa5708c16e06218ef33,8519ef9853e4f7dfe01121f330dae28abfecd6ffb09559c3afef0ec1a07b74a3,84a1cd08f54a0744f55e93936b88ee0850ab4b509dbce1541bb51151eafb456e,wizardcoder:33b-v1.1,fa5612437bb2a1f14f5070c2ad2a993307b0e47f112d948675361df54661b202
train,358,358,1,322_c162.c,322_c162.c,bcb242dc9fbe7125989f6c9d301fb5b5bf3b0bab0832dd033c72b826b9c2f46d,1bbf326fb389353064a049fbe5c0054e7bc63cac01f0dfa5708c16e06218ef33,84a1cd08f54a0744f55e93936b88ee0850ab4b509dbce1541bb51151eafb456e,84a1cd08f54a0744f55e93936b88ee0850ab4b509dbce1541bb51151eafb456e,wizardcoder:33b-v1.1,f07ce321e18f9d8e546a63cba73425f51172be6f57a48b4188a55d4b39b9727b
train,358,854,0,322_c162.c,187_c4815.c,bcb242dc9fbe7125989f6c9d301fb5b5bf3b0bab0832dd033c72b826b9c2f46d,58be3f1a787604f9cb1fd32a34e23ca6dcefe89282d2dfa3dd9d9871074dcf9c,84a1cd08f54a0744f55e93936b88ee0850ab4b509dbce1541bb51151eafb456e,c1a206403dc03a5f5c59e5a08146b3236fd1697e70208b91b01dfb0395c6521e,wizardcoder:33b-v1.1,b5140e6a059f521f265d559a75f3b1d69c3e5069270fe1c589fc0696e086542b
train,854,854,1,187_c4815.c,187_c4815.c,7f092d68cf29ab1a651c4839631bee47efecb71001a4ed726cc7cc2e7ebc0c72,58be3f1a787604f9cb1fd32a34e23ca6dcefe89282d2dfa3dd9d9871074dcf9c,c1a206403dc03a5f5c59e5a08146b3236fd1697e70208b91b01dfb0395c6521e,c1a206403dc03a5f5c59e5a08146b3236fd1697e70208b91b01dfb0395c6521e,wizardcoder:33b-v1.1,973ecbaf8cd6c28883b1cbd1b41284c1727fd7f03db48744ce42c0bef03da88e
train,854,618,0,187_c4815.c,123_c516.c,7f092d68cf29ab1a651c4839631bee47efecb71001a4ed726cc7cc2e7ebc0c72,16ef0b03d16d0491a9cce2d90209b51cc5eb422686e732032ae9c32aa65bdcd0,c1a206403dc03a5f5c59e5a08146b3236fd1697e70208b91b01dfb0395c6521e,bb65d5b99534cafe4d1426a1ef5a1b29837e7a1366d3e1fbce9b506611a90812,wizardcoder:33b-v1.1,7e23207bd1b1cf7417ed389eda5e684744840a22777557ff0d198fd35e4b164c
train,618,618,1,123_c516.c,123_c516.c,df31653ee3d38183ead192d371dbf97bfa7683458f6e7eff17312b33a01a9c35,16ef0b03d16d0491a9cce2d90209b51cc5eb422686e732032ae9c32aa65bdcd0,bb65d5b99534cafe4d1426a1ef5a1b29837e7a1366d3e1fbce9b506611a90812,bb65d5b99534cafe4d1426a1ef5a1b29837e7a1366d3e1fbce9b506611a90812,wizardcoder:33b-v1.1,efc6f37b6d43646dcfad7480f60b6b78bf47216f130cf8f4238b797a13649775
